,paths,date,header_contrast
465,/gehme/data/stereo/secchi/L1/b/img/cor2/20100216/20100216_100800_d4c2b.fts,2010-02-16 10:08:00,
466,/gehme/data/stereo/secchi/L1/b/img/cor2/20100216/20100216_090800_d4c2b.fts,2010-02-16 09:08:00,
467,/gehme/data/stereo/secchi/L1/b/img/cor2/20100220/20100220_120800_d4c2b.fts,2010-02-20 12:08:00,
468,/gehme/data/stereo/secchi/L1/b/img/cor2/20100220/20100220_110800_d4c2b.fts,2010-02-20 11:08:00,
469,/gehme/data/stereo/secchi/L1/b/img/cor2/20100221/20100221_040800_d4c2b.fts,2010-02-21 04:08:00,
470,/gehme/data/stereo/secchi/L1/b/img/cor2/20100221/20100221_030800_d4c2b.fts,2010-02-21 03:08:00,
471,/gehme/data/stereo/secchi/L1/b/img/cor2/20100222/20100222_090800_d4c2b.fts,2010-02-22 09:08:00,
472,/gehme/data/stereo/secchi/L1/b/img/cor2/20100222/20100222_080800_d4c2b.fts,2010-02-22 08:08:00,
473,/gehme/data/stereo/secchi/L1/b/img/cor2/20100222/20100222_150800_d4c2b.fts,2010-02-22 15:08:00,
474,/gehme/data/stereo/secchi/L1/b/img/cor2/20100222/20100222_140800_d4c2b.fts,2010-02-22 14:08:00,
475,/gehme/data/stereo/secchi/L1/b/img/cor2/20100223/20100223_120800_d4c2b.fts,2010-02-23 12:08:00,
476,/gehme/data/stereo/secchi/L1/b/img/cor2/20100223/20100223_110800_d4c2b.fts,2010-02-23 11:08:00,
477,/gehme/data/stereo/secchi/L1/b/img/cor2/20100224/20100224_040800_d4c2b.fts,2010-02-24 04:08:00,
478,/gehme/data/stereo/secchi/L1/b/img/cor2/20100224/20100224_030800_d4c2b.fts,2010-02-24 03:08:00,
479,/gehme/data/stereo/secchi/L1/b/img/cor2/20100225/20100225_010800_d4c2b.fts,2010-02-25 01:08:00,
480,/gehme/data/stereo/secchi/L1/b/img/cor2/20100225/20100225_000800_d4c2b.fts,2010-02-25 00:08:00,
481,/gehme/data/stereo/secchi/L1/b/img/cor2/20100226/20100226_010800_d4c2b.fts,2010-02-26 01:08:00,
482,/gehme/data/stereo/secchi/L1/b/img/cor2/20100226/20100226_000800_d4c2b.fts,2010-02-26 00:08:00,
483,/gehme/data/stereo/secchi/L1/b/img/cor2/20100228/20100228_110800_d4c2b.fts,2010-02-28 11:08:00,
484,/gehme/data/stereo/secchi/L1/b/img/cor2/20100228/20100228_100800_d4c2b.fts,2010-02-28 10:08:00,
485,/gehme/data/stereo/secchi/L1/b/img/cor2/20100228/20100228_180800_d4c2b.fts,2010-02-28 18:08:00,
486,/gehme/data/stereo/secchi/L1/b/img/cor2/20100228/20100228_170800_d4c2b.fts,2010-02-28 17:08:00,
487,/gehme/data/stereo/secchi/L1/b/img/cor2/20100301/20100301_070800_d4c2b.fts,2010-03-01 07:08:00,
488,/gehme/data/stereo/secchi/L1/b/img/cor2/20100301/20100301_060800_d4c2b.fts,2010-03-01 06:08:00,
489,/gehme/data/stereo/secchi/L1/b/img/cor2/20100302/20100302_000800_d4c2b.fts,2010-03-02 00:08:00,
490,/gehme/data/stereo/secchi/L1/b/img/cor2/20100301/20100301_230800_d4c2b.fts,2010-03-01 23:08:00,
491,/gehme/data/stereo/secchi/L1/b/img/cor2/20100304/20100304_000800_d4c2b.fts,2010-03-04 00:08:00,
492,/gehme/data/stereo/secchi/L1/b/img/cor2/20100303/20100303_230800_d4c2b.fts,2010-03-03 23:08:00,
493,/gehme/data/stereo/secchi/L1/b/img/cor2/20100305/20100305_050800_d4c2b.fts,2010-03-05 05:08:00,
494,/gehme/data/stereo/secchi/L1/b/img/cor2/20100305/20100305_040800_d4c2b.fts,2010-03-05 04:08:00,
495,/gehme/data/stereo/secchi/L1/b/img/cor2/20100305/20100305_230800_d4c2b.fts,2010-03-05 23:08:00,
496,/gehme/data/stereo/secchi/L1/b/img/cor2/20100305/20100305_220800_d4c2b.fts,2010-03-05 22:08:00,
497,/gehme/data/stereo/secchi/L1/b/img/cor2/20100306/20100306_090800_d4c2b.fts,2010-03-06 09:08:00,
498,/gehme/data/stereo/secchi/L1/b/img/cor2/20100306/20100306_080800_d4c2b.fts,2010-03-06 08:08:00,
499,/gehme/data/stereo/secchi/L1/b/img/cor2/20100309/20100309_110800_d4c2b.fts,2010-03-09 11:08:00,
500,/gehme/data/stereo/secchi/L1/b/img/cor2/20100309/20100309_100800_d4c2b.fts,2010-03-09 10:08:00,
501,/gehme/data/stereo/secchi/L1/b/img/cor2/20100310/20100310_010800_d4c2b.fts,2010-03-10 01:08:00,
502,/gehme/data/stereo/secchi/L1/b/img/cor2/20100310/20100310_000800_d4c2b.fts,2010-03-10 00:08:00,
503,/gehme/data/stereo/secchi/L1/b/img/cor2/20100310/20100310_100800_d4c2b.fts,2010-03-10 10:08:00,
504,/gehme/data/stereo/secchi/L1/b/img/cor2/20100310/20100310_090800_d4c2b.fts,2010-03-10 09:08:00,
505,/gehme/data/stereo/secchi/L1/b/img/cor2/20100312/20100312_030800_d4c2b.fts,2010-03-12 03:08:00,
506,/gehme/data/stereo/secchi/L1/b/img/cor2/20100312/20100312_020800_d4c2b.fts,2010-03-12 02:08:00,
507,/gehme/data/stereo/secchi/L1/b/img/cor2/20100313/20100313_180800_d4c2b.fts,2010-03-13 18:08:00,
508,/gehme/data/stereo/secchi/L1/b/img/cor2/20100313/20100313_170800_d4c2b.fts,2010-03-13 17:08:00,
509,/gehme/data/stereo/secchi/L1/b/img/cor2/20100314/20100314_040800_d4c2b.fts,2010-03-14 04:08:00,
510,/gehme/data/stereo/secchi/L1/b/img/cor2/20100314/20100314_030800_d4c2b.fts,2010-03-14 03:08:00,
511,/gehme/data/stereo/secchi/L1/b/img/cor2/20100314/20100314_130800_d4c2b.fts,2010-03-14 13:08:00,
512,/gehme/data/stereo/secchi/L1/b/img/cor2/20100314/20100314_120800_d4c2b.fts,2010-03-14 12:08:00,
513,/gehme/data/stereo/secchi/L1/b/img/cor2/20100315/20100315_030800_d4c2b.fts,2010-03-15 03:08:00,
514,/gehme/data/stereo/secchi/L1/b/img/cor2/20100315/20100315_020800_d4c2b.fts,2010-03-15 02:08:00,
515,/gehme/data/stereo/secchi/L1/b/img/cor2/20100315/20100315_120800_d4c2b.fts,2010-03-15 12:08:00,
516,/gehme/data/stereo/secchi/L1/b/img/cor2/20100315/20100315_110800_d4c2b.fts,2010-03-15 11:08:00,
517,/gehme/data/stereo/secchi/L1/b/img/cor2/20100317/20100317_160800_d4c2b.fts,2010-03-17 16:08:00,
518,/gehme/data/stereo/secchi/L1/b/img/cor2/20100317/20100317_150800_d4c2b.fts,2010-03-17 15:08:00,
519,/gehme/data/stereo/secchi/L1/b/img/cor2/20100319/20100319_200800_d4c2b.fts,2010-03-19 20:08:00,
520,/gehme/data/stereo/secchi/L1/b/img/cor2/20100319/20100319_190800_d4c2b.fts,2010-03-19 19:08:00,
521,/gehme/data/stereo/secchi/L1/b/img/cor2/20100320/20100320_100800_d4c2b.fts,2010-03-20 10:08:00,
522,/gehme/data/stereo/secchi/L1/b/img/cor2/20100320/20100320_090800_d4c2b.fts,2010-03-20 09:08:00,
523,/gehme/data/stereo/secchi/L1/b/img/cor2/20100325/20100325_060800_d4c2b.fts,2010-03-25 06:08:00,
524,/gehme/data/stereo/secchi/L1/b/img/cor2/20100325/20100325_050800_d4c2b.fts,2010-03-25 05:08:00,
525,/gehme/data/stereo/secchi/L1/b/img/cor2/20100325/20100325_180800_d4c2b.fts,2010-03-25 18:08:00,
526,/gehme/data/stereo/secchi/L1/b/img/cor2/20100325/20100325_170800_d4c2b.fts,2010-03-25 17:08:00,
527,/gehme/data/stereo/secchi/L1/b/img/cor2/20100326/20100326_160800_d4c2b.fts,2010-03-26 16:08:00,
528,/gehme/data/stereo/secchi/L1/b/img/cor2/20100326/20100326_150800_d4c2b.fts,2010-03-26 15:08:00,
529,/gehme/data/stereo/secchi/L1/b/img/cor2/20100327/20100327_160800_d4c2b.fts,2010-03-27 16:08:00,
530,/gehme/data/stereo/secchi/L1/b/img/cor2/20100327/20100327_150800_d4c2b.fts,2010-03-27 15:08:00,
531,/gehme/data/stereo/secchi/L1/b/img/cor2/20100327/20100327_210800_d4c2b.fts,2010-03-27 21:08:00,
532,/gehme/data/stereo/secchi/L1/b/img/cor2/20100327/20100327_200800_d4c2b.fts,2010-03-27 20:08:00,
533,/gehme/data/stereo/secchi/L1/b/img/cor2/20100329/20100329_130800_d4c2b.fts,2010-03-29 13:08:00,
534,/gehme/data/stereo/secchi/L1/b/img/cor2/20100329/20100329_120800_d4c2b.fts,2010-03-29 12:08:00,
535,/gehme/data/stereo/secchi/L1/b/img/cor2/20100330/20100330_130800_d4c2b.fts,2010-03-30 13:08:00,
536,/gehme/data/stereo/secchi/L1/b/img/cor2/20100330/20100330_120800_d4c2b.fts,2010-03-30 12:08:00,
537,/gehme/data/stereo/secchi/L1/b/img/cor2/20100403/20100403_110800_d4c2b.fts,2010-04-03 11:08:00,
538,/gehme/data/stereo/secchi/L1/b/img/cor2/20100403/20100403_100800_d4c2b.fts,2010-04-03 10:08:00,
539,/gehme/data/stereo/secchi/L1/b/img/cor2/20100404/20100404_010800_d4c2b.fts,2010-04-04 01:08:00,
540,/gehme/data/stereo/secchi/L1/b/img/cor2/20100404/20100404_000800_d4c2b.fts,2010-04-04 00:08:00,
541,/gehme/data/stereo/secchi/L1/b/img/cor2/20100406/20100406_030800_d4c2b.fts,2010-04-06 03:08:00,
542,/gehme/data/stereo/secchi/L1/b/img/cor2/20100406/20100406_020800_d4c2b.fts,2010-04-06 02:08:00,
543,/gehme/data/stereo/secchi/L1/b/img/cor2/20100407/20100407_000800_d4c2b.fts,2010-04-07 00:08:00,
544,/gehme/data/stereo/secchi/L1/b/img/cor2/20100406/20100406_230800_d4c2b.fts,2010-04-06 23:08:00,
545,/gehme/data/stereo/secchi/L1/b/img/cor2/20100408/20100408_060800_d4c2b.fts,2010-04-08 06:08:00,
546,/gehme/data/stereo/secchi/L1/b/img/cor2/20100408/20100408_050800_d4c2b.fts,2010-04-08 05:08:00,
547,/gehme/data/stereo/secchi/L1/b/img/cor2/20100408/20100408_150800_d4c2b.fts,2010-04-08 15:08:00,
548,/gehme/data/stereo/secchi/L1/b/img/cor2/20100408/20100408_140800_d4c2b.fts,2010-04-08 14:08:00,
549,/gehme/data/stereo/secchi/L1/b/img/cor2/20100410/20100410_020800_d4c2b.fts,2010-04-10 02:08:00,
550,/gehme/data/stereo/secchi/L1/b/img/cor2/20100410/20100410_010800_d4c2b.fts,2010-04-10 01:08:00,
551,/gehme/data/stereo/secchi/L1/b/img/cor2/20100411/20100411_100800_d4c2b.fts,2010-04-11 10:08:00,
552,/gehme/data/stereo/secchi/L1/b/img/cor2/20100411/20100411_090800_d4c2b.fts,2010-04-11 09:08:00,
553,/gehme/data/stereo/secchi/L1/b/img/cor2/20100412/20100412_120800_d4c2b.fts,2010-04-12 12:08:00,
554,/gehme/data/stereo/secchi/L1/b/img/cor2/20100412/20100412_110800_d4c2b.fts,2010-04-12 11:08:00,
555,/gehme/data/stereo/secchi/L1/b/img/cor2/20100413/20100413_130800_d4c2b.fts,2010-04-13 13:08:00,
556,/gehme/data/stereo/secchi/L1/b/img/cor2/20100413/20100413_120800_d4c2b.fts,2010-04-13 12:08:00,
557,/gehme/data/stereo/secchi/L1/b/img/cor2/20100415/20100415_190800_d4c2b.fts,2010-04-15 19:08:00,
558,/gehme/data/stereo/secchi/L1/b/img/cor2/20100415/20100415_180800_d4c2b.fts,2010-04-15 18:08:00,
559,/gehme/data/stereo/secchi/L1/b/img/cor2/20100419/20100419_030800_d4c2b.fts,2010-04-19 03:08:00,
560,/gehme/data/stereo/secchi/L1/b/img/cor2/20100419/20100419_020800_d4c2b.fts,2010-04-19 02:08:00,
561,/gehme/data/stereo/secchi/L1/b/img/cor2/20100419/20100419_230800_d4c2b.fts,2010-04-19 23:08:00,
562,/gehme/data/stereo/secchi/L1/b/img/cor2/20100419/20100419_220800_d4c2b.fts,2010-04-19 22:08:00,
563,/gehme/data/stereo/secchi/L1/b/img/cor2/20100422/20100422_080800_d4c2b.fts,2010-04-22 08:08:00,
564,/gehme/data/stereo/secchi/L1/b/img/cor2/20100422/20100422_070800_d4c2b.fts,2010-04-22 07:08:00,
565,/gehme/data/stereo/secchi/L1/b/img/cor2/20100423/20100423_130800_d4c2b.fts,2010-04-23 13:08:00,
566,/gehme/data/stereo/secchi/L1/b/img/cor2/20100423/20100423_120800_d4c2b.fts,2010-04-23 12:08:00,
567,/gehme/data/stereo/secchi/L1/b/img/cor2/20100425/20100425_160800_d4c2b.fts,2010-04-25 16:08:00,
568,/gehme/data/stereo/secchi/L1/b/img/cor2/20100425/20100425_150800_d4c2b.fts,2010-04-25 15:08:00,
569,/gehme/data/stereo/secchi/L1/b/img/cor2/20100426/20100426_160800_d4c2b.fts,2010-04-26 16:08:00,
570,/gehme/data/stereo/secchi/L1/b/img/cor2/20100426/20100426_150800_d4c2b.fts,2010-04-26 15:08:00,
571,/gehme/data/stereo/secchi/L1/b/img/cor2/20100428/20100428_190800_d4c2b.fts,2010-04-28 19:08:00,
572,/gehme/data/stereo/secchi/L1/b/img/cor2/20100428/20100428_180800_d4c2b.fts,2010-04-28 18:08:00,
573,/gehme/data/stereo/secchi/L1/b/img/cor2/20100429/20100429_120800_d4c2b.fts,2010-04-29 12:08:00,
574,/gehme/data/stereo/secchi/L1/b/img/cor2/20100429/20100429_110800_d4c2b.fts,2010-04-29 11:08:00,
575,/gehme/data/stereo/secchi/L1/b/img/cor2/20100503/20100503_090800_d4c2b.fts,2010-05-03 09:08:00,
576,/gehme/data/stereo/secchi/L1/b/img/cor2/20100503/20100503_080800_d4c2b.fts,2010-05-03 08:08:00,
577,/gehme/data/stereo/secchi/L1/b/img/cor2/20100504/20100504_110800_d4c2b.fts,2010-05-04 11:08:00,
578,/gehme/data/stereo/secchi/L1/b/img/cor2/20100504/20100504_100800_d4c2b.fts,2010-05-04 10:08:00,
579,/gehme/data/stereo/secchi/L1/b/img/cor2/20100506/20100506_010800_d4c2b.fts,2010-05-06 01:08:00,
580,/gehme/data/stereo/secchi/L1/b/img/cor2/20100506/20100506_000800_d4c2b.fts,2010-05-06 00:08:00,
581,/gehme/data/stereo/secchi/L1/b/img/cor2/20100506/20100506_140800_d4c2b.fts,2010-05-06 14:08:00,
582,/gehme/data/stereo/secchi/L1/b/img/cor2/20100506/20100506_130800_d4c2b.fts,2010-05-06 13:08:00,
583,/gehme/data/stereo/secchi/L1/b/img/cor2/20100507/20100507_100800_d4c2b.fts,2010-05-07 10:08:00,
584,/gehme/data/stereo/secchi/L1/b/img/cor2/20100507/20100507_090800_d4c2b.fts,2010-05-07 09:08:00,
585,/gehme/data/stereo/secchi/L1/b/img/cor2/20100508/20100508_070800_d4c2b.fts,2010-05-08 07:08:00,
586,/gehme/data/stereo/secchi/L1/b/img/cor2/20100508/20100508_060800_d4c2b.fts,2010-05-08 06:08:00,
587,/gehme/data/stereo/secchi/L1/b/img/cor2/20100509/20100509_000800_d4c2b.fts,2010-05-09 00:08:00,
588,/gehme/data/stereo/secchi/L1/b/img/cor2/20100508/20100508_230800_d4c2b.fts,2010-05-08 23:08:00,
589,/gehme/data/stereo/secchi/L1/b/img/cor2/20100509/20100509_070800_d4c2b.fts,2010-05-09 07:08:00,
590,/gehme/data/stereo/secchi/L1/b/img/cor2/20100509/20100509_060800_d4c2b.fts,2010-05-09 06:08:00,
591,/gehme/data/stereo/secchi/L1/b/img/cor2/20100511/20100511_010800_d4c2b.fts,2010-05-11 01:08:00,
592,/gehme/data/stereo/secchi/L1/b/img/cor2/20100511/20100511_000800_d4c2b.fts,2010-05-11 00:08:00,
593,/gehme/data/stereo/secchi/L1/b/img/cor2/20100519/20100519_130800_d4c2b.fts,2010-05-19 13:08:00,
594,/gehme/data/stereo/secchi/L1/b/img/cor2/20100519/20100519_120800_d4c2b.fts,2010-05-19 12:08:00,
595,/gehme/data/stereo/secchi/L1/b/img/cor2/20100519/20100519_230800_d4c2b.fts,2010-05-19 23:08:00,
596,/gehme/data/stereo/secchi/L1/b/img/cor2/20100519/20100519_220800_d4c2b.fts,2010-05-19 22:08:00,
597,/gehme/data/stereo/secchi/L1/b/img/cor2/20100521/20100521_150800_d4c2b.fts,2010-05-21 15:08:00,
598,/gehme/data/stereo/secchi/L1/b/img/cor2/20100521/20100521_140800_d4c2b.fts,2010-05-21 14:08:00,
599,/gehme/data/stereo/secchi/L1/b/img/cor2/20100522/20100522_230800_d4c2b.fts,2010-05-22 23:08:00,
600,/gehme/data/stereo/secchi/L1/b/img/cor2/20100522/20100522_220800_d4c2b.fts,2010-05-22 22:08:00,
601,/gehme/data/stereo/secchi/L1/b/img/cor2/20100523/20100523_210800_d4c2b.fts,2010-05-23 21:08:00,
602,/gehme/data/stereo/secchi/L1/b/img/cor2/20100523/20100523_200800_d4c2b.fts,2010-05-23 20:08:00,
603,/gehme/data/stereo/secchi/L1/b/img/cor2/20100524/20100524_100800_d4c2b.fts,2010-05-24 10:08:00,
604,/gehme/data/stereo/secchi/L1/b/img/cor2/20100524/20100524_090800_d4c2b.fts,2010-05-24 09:08:00,
605,/gehme/data/stereo/secchi/L1/b/img/cor2/20100524/20100524_160800_d4c2b.fts,2010-05-24 16:08:00,
606,/gehme/data/stereo/secchi/L1/b/img/cor2/20100524/20100524_150800_d4c2b.fts,2010-05-24 15:08:00,
607,/gehme/data/stereo/secchi/L1/b/img/cor2/20100526/20100526_225400_d4c2b.fts,2010-05-26 22:54:00,
608,/gehme/data/stereo/secchi/L1/b/img/cor2/20100526/20100526_215400_d4c2b.fts,2010-05-26 21:54:00,
609,/gehme/data/stereo/secchi/L1/b/img/cor2/20100527/20100527_140800_d4c2b.fts,2010-05-27 14:08:00,
610,/gehme/data/stereo/secchi/L1/b/img/cor2/20100527/20100527_130800_d4c2b.fts,2010-05-27 13:08:00,
611,/gehme/data/stereo/secchi/L1/b/img/cor2/20100530/20100530_230800_d4c2b.fts,2010-05-30 23:08:00,
612,/gehme/data/stereo/secchi/L1/b/img/cor2/20100530/20100530_220800_d4c2b.fts,2010-05-30 22:08:00,
613,/gehme/data/stereo/secchi/L1/b/img/cor2/20100601/20100601_000800_d4c2b.fts,2010-06-01 00:08:00,
614,/gehme/data/stereo/secchi/L1/b/img/cor2/20100531/20100531_230800_d4c2b.fts,2010-05-31 23:08:00,
615,/gehme/data/stereo/secchi/L1/b/img/cor2/20100602/20100602_200800_d4c2b.fts,2010-06-02 20:08:00,
616,/gehme/data/stereo/secchi/L1/b/img/cor2/20100602/20100602_190800_d4c2b.fts,2010-06-02 19:08:00,
617,/gehme/data/stereo/secchi/L1/b/img/cor2/20100604/20100604_070800_d4c2b.fts,2010-06-04 07:08:00,
618,/gehme/data/stereo/secchi/L1/b/img/cor2/20100604/20100604_060800_d4c2b.fts,2010-06-04 06:08:00,
619,/gehme/data/stereo/secchi/L1/b/img/cor2/20100604/20100604_150800_d4c2b.fts,2010-06-04 15:08:00,
620,/gehme/data/stereo/secchi/L1/b/img/cor2/20100604/20100604_140800_d4c2b.fts,2010-06-04 14:08:00,
621,/gehme/data/stereo/secchi/L1/b/img/cor2/20100605/20100605_190800_d4c2b.fts,2010-06-05 19:08:00,
622,/gehme/data/stereo/secchi/L1/b/img/cor2/20100605/20100605_180800_d4c2b.fts,2010-06-05 18:08:00,
623,/gehme/data/stereo/secchi/L1/b/img/cor2/20100612/20100612_030800_d4c2b.fts,2010-06-12 03:08:00,
624,/gehme/data/stereo/secchi/L1/b/img/cor2/20100612/20100612_020800_d4c2b.fts,2010-06-12 02:08:00,
625,/gehme/data/stereo/secchi/L1/b/img/cor2/20100612/20100612_170800_d4c2b.fts,2010-06-12 17:08:00,
626,/gehme/data/stereo/secchi/L1/b/img/cor2/20100612/20100612_160800_d4c2b.fts,2010-06-12 16:08:00,
627,/gehme/data/stereo/secchi/L1/b/img/cor2/20100613/20100613_150800_d4c2b.fts,2010-06-13 15:08:00,
628,/gehme/data/stereo/secchi/L1/b/img/cor2/20100613/20100613_140800_d4c2b.fts,2010-06-13 14:08:00,
629,/gehme/data/stereo/secchi/L1/b/img/cor2/20100614/20100614_160800_d4c2b.fts,2010-06-14 16:08:00,
630,/gehme/data/stereo/secchi/L1/b/img/cor2/20100614/20100614_150800_d4c2b.fts,2010-06-14 15:08:00,
631,/gehme/data/stereo/secchi/L1/b/img/cor2/20100615/20100615_030800_d4c2b.fts,2010-06-15 03:08:00,
632,/gehme/data/stereo/secchi/L1/b/img/cor2/20100615/20100615_020800_d4c2b.fts,2010-06-15 02:08:00,
633,/gehme/data/stereo/secchi/L1/b/img/cor2/20100616/20100616_030800_d4c2b.fts,2010-06-16 03:08:00,
634,/gehme/data/stereo/secchi/L1/b/img/cor2/20100616/20100616_020800_d4c2b.fts,2010-06-16 02:08:00,
635,/gehme/data/stereo/secchi/L1/b/img/cor2/20100616/20100616_190800_d4c2b.fts,2010-06-16 19:08:00,
636,/gehme/data/stereo/secchi/L1/b/img/cor2/20100616/20100616_180800_d4c2b.fts,2010-06-16 18:08:00,
637,/gehme/data/stereo/secchi/L1/b/img/cor2/20100619/20100619_030800_d4c2b.fts,2010-06-19 03:08:00,
638,/gehme/data/stereo/secchi/L1/b/img/cor2/20100619/20100619_020800_d4c2b.fts,2010-06-19 02:08:00,
639,/gehme/data/stereo/secchi/L1/b/img/cor2/20100619/20100619_170800_d4c2b.fts,2010-06-19 17:08:00,
640,/gehme/data/stereo/secchi/L1/b/img/cor2/20100619/20100619_160800_d4c2b.fts,2010-06-19 16:08:00,
641,/gehme/data/stereo/secchi/L1/b/img/cor2/20100620/20100620_220800_d4c2b.fts,2010-06-20 22:08:00,
642,/gehme/data/stereo/secchi/L1/b/img/cor2/20100620/20100620_210800_d4c2b.fts,2010-06-20 21:08:00,
643,/gehme/data/stereo/secchi/L1/b/img/cor2/20100622/20100622_220800_d4c2b.fts,2010-06-22 22:08:00,
644,/gehme/data/stereo/secchi/L1/b/img/cor2/20100622/20100622_210800_d4c2b.fts,2010-06-22 21:08:00,
645,/gehme/data/stereo/secchi/L1/b/img/cor2/20100623/20100623_200800_d4c2b.fts,2010-06-23 20:08:00,
646,/gehme/data/stereo/secchi/L1/b/img/cor2/20100623/20100623_190800_d4c2b.fts,2010-06-23 19:08:00,
647,/gehme/data/stereo/secchi/L1/b/img/cor2/20100627/20100627_060800_d4c2b.fts,2010-06-27 06:08:00,
648,/gehme/data/stereo/secchi/L1/b/img/cor2/20100627/20100627_050800_d4c2b.fts,2010-06-27 05:08:00,
649,/gehme/data/stereo/secchi/L1/b/img/cor2/20100629/20100629_200800_d4c2b.fts,2010-06-29 20:08:00,
650,/gehme/data/stereo/secchi/L1/b/img/cor2/20100629/20100629_190800_d4c2b.fts,2010-06-29 19:08:00,
651,/gehme/data/stereo/secchi/L1/b/img/cor2/20100701/20100701_060800_d4c2b.fts,2010-07-01 06:08:00,
652,/gehme/data/stereo/secchi/L1/b/img/cor2/20100701/20100701_050800_d4c2b.fts,2010-07-01 05:08:00,
653,/gehme/data/stereo/secchi/L1/b/img/cor2/20100702/20100702_020800_d4c2b.fts,2010-07-02 02:08:00,
654,/gehme/data/stereo/secchi/L1/b/img/cor2/20100702/20100702_010800_d4c2b.fts,2010-07-02 01:08:00,
655,/gehme/data/stereo/secchi/L1/b/img/cor2/20100703/20100703_070800_d4c2b.fts,2010-07-03 07:08:00,
656,/gehme/data/stereo/secchi/L1/b/img/cor2/20100703/20100703_060800_d4c2b.fts,2010-07-03 06:08:00,
657,/gehme/data/stereo/secchi/L1/b/img/cor2/20100703/20100703_130800_d4c2b.fts,2010-07-03 13:08:00,
658,/gehme/data/stereo/secchi/L1/b/img/cor2/20100703/20100703_120800_d4c2b.fts,2010-07-03 12:08:00,
659,/gehme/data/stereo/secchi/L1/b/img/cor2/20100703/20100703_210800_d4c2b.fts,2010-07-03 21:08:00,
660,/gehme/data/stereo/secchi/L1/b/img/cor2/20100703/20100703_200800_d4c2b.fts,2010-07-03 20:08:00,
661,/gehme/data/stereo/secchi/L1/b/img/cor2/20100704/20100704_130800_d4c2b.fts,2010-07-04 13:08:00,
662,/gehme/data/stereo/secchi/L1/b/img/cor2/20100704/20100704_120800_d4c2b.fts,2010-07-04 12:08:00,
663,/gehme/data/stereo/secchi/L1/b/img/cor2/20100705/20100705_190800_d4c2b.fts,2010-07-05 19:08:00,
664,/gehme/data/stereo/secchi/L1/b/img/cor2/20100705/20100705_180800_d4c2b.fts,2010-07-05 18:08:00,
665,/gehme/data/stereo/secchi/L1/b/img/cor2/20100706/20100706_080800_d4c2b.fts,2010-07-06 08:08:00,
666,/gehme/data/stereo/secchi/L1/b/img/cor2/20100706/20100706_070800_d4c2b.fts,2010-07-06 07:08:00,
667,/gehme/data/stereo/secchi/L1/b/img/cor2/20100709/20100709_040800_d4c2b.fts,2010-07-09 04:08:00,
668,/gehme/data/stereo/secchi/L1/b/img/cor2/20100709/20100709_030800_d4c2b.fts,2010-07-09 03:08:00,
669,/gehme/data/stereo/secchi/L1/b/img/cor2/20100710/20100710_190800_d4c2b.fts,2010-07-10 19:08:00,
670,/gehme/data/stereo/secchi/L1/b/img/cor2/20100710/20100710_180800_d4c2b.fts,2010-07-10 18:08:00,
671,/gehme/data/stereo/secchi/L1/b/img/cor2/20100711/20100711_090800_d4c2b.fts,2010-07-11 09:08:00,
672,/gehme/data/stereo/secchi/L1/b/img/cor2/20100711/20100711_080800_d4c2b.fts,2010-07-11 08:08:00,
673,/gehme/data/stereo/secchi/L1/b/img/cor2/20100711/20100711_190800_d4c2b.fts,2010-07-11 19:08:00,
674,/gehme/data/stereo/secchi/L1/b/img/cor2/20100711/20100711_180800_d4c2b.fts,2010-07-11 18:08:00,
675,/gehme/data/stereo/secchi/L1/b/img/cor2/20100714/20100714_130800_d4c2b.fts,2010-07-14 13:08:00,
676,/gehme/data/stereo/secchi/L1/b/img/cor2/20100714/20100714_120800_d4c2b.fts,2010-07-14 12:08:00,
677,/gehme/data/stereo/secchi/L1/b/img/cor2/20100717/20100717_010800_d4c2b.fts,2010-07-17 01:08:00,
678,/gehme/data/stereo/secchi/L1/b/img/cor2/20100717/20100717_000800_d4c2b.fts,2010-07-17 00:08:00,
679,/gehme/data/stereo/secchi/L1/b/img/cor2/20100718/20100718_170800_d4c2b.fts,2010-07-18 17:08:00,
680,/gehme/data/stereo/secchi/L1/b/img/cor2/20100718/20100718_160800_d4c2b.fts,2010-07-18 16:08:00,
681,/gehme/data/stereo/secchi/L1/b/img/cor2/20100719/20100719_180800_d4c2b.fts,2010-07-19 18:08:00,
682,/gehme/data/stereo/secchi/L1/b/img/cor2/20100719/20100719_170800_d4c2b.fts,2010-07-19 17:08:00,
683,/gehme/data/stereo/secchi/L1/b/img/cor2/20100720/20100720_050800_d4c2b.fts,2010-07-20 05:08:00,
684,/gehme/data/stereo/secchi/L1/b/img/cor2/20100720/20100720_040800_d4c2b.fts,2010-07-20 04:08:00,
685,/gehme/data/stereo/secchi/L1/b/img/cor2/20100724/20100724_040800_d4c2b.fts,2010-07-24 04:08:00,
686,/gehme/data/stereo/secchi/L1/b/img/cor2/20100724/20100724_030800_d4c2b.fts,2010-07-24 03:08:00,
687,/gehme/data/stereo/secchi/L1/b/img/cor2/20100725/20100725_140800_d4c2b.fts,2010-07-25 14:08:00,
688,/gehme/data/stereo/secchi/L1/b/img/cor2/20100725/20100725_130800_d4c2b.fts,2010-07-25 13:08:00,
689,/gehme/data/stereo/secchi/L1/b/img/cor2/20100727/20100727_110800_d4c2b.fts,2010-07-27 11:08:00,
